Direction,District,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Year 
 东 南 北 ,西兴,,6,古塘路30号  ,103102337265, 3室2厅 ,255,滨江, 毛坯,70.34,
 南 北 ,彩虹城, 有电梯,17,临江花园  ,103102632287, 4室2厅 ,766,滨江, 精装 ,162.5,2005
 南 北 ,彩虹城, 有电梯,40,盛元慧谷  ,103102161652, 3室2厅 ,750,滨江, 毛坯 ,158.35,2008
 南 北 ,浦沿, 有电梯,18,滨文苑  ,103102384829, 3室2厅 ,400,滨江, 精装 ,132.6,2006
 南 北 ,长河, 无电梯,6,春波小区  ,103102766861, 2室2厅 ,336,滨江, 精装 ,81.55,2001
 南 ,滨江区政府, 有电梯,26,钱塘春晓  ,103102792108, 3室2厅 ,680,滨江, 精装 ,146,2005
 南 ,滨江区政府, 有电梯,11,缤纷小区  ,103102097668, 3室2厅 ,465,滨江, 毛坯 ,125.65,2004
 南 ,彩虹城, 有电梯,18,临江花园  ,103102339820, 3室1厅 ,550,滨江, 精装 ,151,2005
 南 ,浦沿, 有电梯,29,星汇荣邸  ,103102350045, 3室1厅 ,350,滨江, 精装 ,87.16,2011
 南 西 北 ,彩虹城, 有电梯,31,太阳国际公寓  ,103102406655, 4室2厅 ,800,滨江, 毛坯 ,175.75,2007
 南 北 ,滨江区政府, 有电梯,15,倾城之恋  ,103102666599, 3室2厅 ,570,滨江, 简装 ,114.64,2005
 南 ,滨江区政府, 有电梯,18,钱塘春晓  ,103102218623, 3室2厅 ,680,滨江, 精装 ,154,2005
 南 ,彩虹城, 有电梯,32,天寓  ,103102349382, 4室2厅 ,1000,滨江, 精装 ,200.17,2007
 西北 ,彩虹城, 有电梯,18,江涛阁  ,103102560545, 3室2厅 ,458,滨江, 精装 ,124.7,2008
 南 北 ,彩虹城, 有电梯,24,彩虹城  ,103102633113, 4室2厅 ,725,滨江, 精装 ,147.22,2007
 南 北 ,彩虹城, 有电梯,12,钱塘景苑  ,103102499636, 4室2厅 ,630,滨江, 简装 ,171.5,2000
 南 北 ,彩虹城, 有电梯,31,太阳国际公寓  ,103102891416, 3室2厅 ,688,滨江, 精装 ,128.4,2007
 东 南 北 ,滨江区政府, 有电梯,11,钱塘春晓  ,103102211416, 4室2厅 ,725,滨江, 简装 ,161.9,2005
 南 北 ,彩虹城, 有电梯,45,钱塘帝景  ,103102850486, 5室1厅 ,1350,滨江, 精装 ,250.94,2013
 南 ,浦沿, 有电梯,16,钱江湾花园  ,103102413608, 1室1厅 ,255,滨江, 精装 ,54.61,2003
 南 ,浦沿, 有电梯,32,中海钱塘山水  ,103102672132, 3室2厅 ,428,滨江, 精装 ,54.61,2009
 南 ,白马湖, 有电梯,27,江南铭庭  ,103102398729, 2室2厅 ,325,滨江, 毛坯 ,86.61,2012
 南 ,浦沿, 无电梯,6,时代长岛之春  ,103102007168, 3室3厅 ,410,滨江, 精装 ,139.95,2005
 南 ,滨江区政府, 有电梯,31,寰宇天下  ,103102508302, 5室2厅 ,1280,滨江, 精装 ,257.21,2014
 南 ,浦沿, 有电梯,11,贺田尚城  ,103102367818, 2室2厅 ,385,滨江, 简装 ,97.22,2003
 南 ,彩虹城, 有电梯,24,彩虹城  ,103102850127, 3室2厅 ,558,滨江, 精装 ,129.23,2006
 南 ,滨江区政府, 有电梯,11,钱塘春晓  ,103102492207, 2室2厅 ,548,滨江, 精装 ,118.3,2005
 南 ,彩虹城, 有电梯,34,钱江水晶城  ,103102553452, 3室1厅 ,560,滨江, 精装 ,118.3,2011
 东 ,彩虹城, 有电梯,12,钱塘景苑  ,103102317762, 2室2厅 ,382,滨江, 精装 ,92.42,2000
 南 北 ,彩虹城, 有电梯,31,太阳国际公寓  ,103102337669, 4室2厅 ,800,滨江, 简装 ,167.63,2007
 南 ,奥体, 有电梯,47,绿地旭辉城  ,103102567700, 4室2厅 ,760,滨江, 毛坯 ,129,2017
 南 ,浦沿, 有电梯,11,贺田尚城  ,103102612672, 3室2厅 ,570,滨江, 精装 ,135.31,2003
 南 北 ,彩虹城, 有电梯,25,钱江水晶城  ,103101979066, 3室2厅 ,788,滨江, 简装 ,126.9,2010
 南 ,长河, 有电梯,26,南岸晶都花园  ,103102254949, 3室2厅 ,488,滨江, 简装 ,132.47,2007
 南 ,浦沿, 有电梯,11,金盛曼城  ,103102396809, 2室2厅 ,320,滨江, 毛坯 ,85.52,2010
 南 ,滨江区政府, 有电梯,14,倾城之恋  ,103102436731, 3室2厅 ,575,滨江, 精装 ,113.58,2005
 南 ,滨江区政府, 有电梯,33,欣盛东方郡西区  ,103102890130, 2室2厅 ,480,滨江, 精装 ,113.58,2010
 南 ,滨江区政府, 有电梯,29,铂金时代公寓  ,103102093057, 3室2厅 ,538,滨江, 简装 ,120.89,2009
 南 ,浦沿, 有电梯,7,钱江湾花园  ,103102194252, 2室2厅 ,445,滨江, 简装 ,122.55,2003
 南 ,彩虹城, 有电梯,12,国信嘉园  ,103102359448, 4室2厅 ,590,滨江, 精装 ,150.53,2006
 南 ,白马湖, 有电梯,25,保亿风景蝶院观园  ,103102362900, 2室2厅 ,330,滨江, 精装 ,85.64,2010
 南 ,滨江区政府, 有电梯,34,寰宇天下  ,103102569205, 2室2厅 ,538,滨江, 精装 ,85.64,2014
 南 北 ,浦沿, 有电梯,11,贺田尚城  ,103102612850, 3室2厅 ,520,滨江, 毛坯 ,136.45,2003
 南 ,彩虹城, 有电梯,20,之江公寓  ,103102753601, 3室2厅 ,690,滨江, 精装 ,161.44,2003
 南 ,白马湖, 有电梯,25,保亿风景蝶院观园  ,103102797970, 2室2厅 ,335,滨江, 精装 ,85.64,2010
 南 ,鼓楼, 无电梯,6,保安桥直街  ,103102795257, 1室1厅 ,200,上城, 简装 ,44.48,1985
 南 ,南星, 无电梯,28,凤凰南苑  ,103102795378, 2室1厅 ,405,上城, 简装 ,44.48,2004
 南 ,近江, 无电梯,7,近江家园九园  ,103102795449, 3室2厅 ,430,上城, 其他 ,81.43,2002
 南 ,近江, 无电梯,7,近江苑  ,103102795492, 2室1厅 ,350,上城, 其他 ,81.43,1996
 南 ,南星, 无电梯,18,望江府  ,103102795723, 3室2厅 ,780,上城, 其他 ,81.43,2015
 南 ,湖滨, 无电梯,10,名珏公寓  ,103102800332, 1室1厅 ,385,上城, 其他 ,81.43,2005
 南 北 ,复兴, 无电梯,6,复兴南苑  ,103102803112, 1室1厅 ,139,上城, 其他 ,35.48,2000
 南 ,近江, 无电梯,8,华龙家园  ,103102817223, 2室2厅 ,550,上城, 其他 ,105.37,1998
 南 ,潮鸣, 有电梯,28,长堤明苑  ,103102828387, 4室2厅 ,835,上城, 精装 ,253.2,2000
 南 北 ,近江, 有电梯,19,在水一方公寓  ,103102663758, 2室1厅 ,500,上城, 简装 ,95.73,2000
 南 ,清波,,6,孝子坊  ,103102586727, 3室1厅 ,400,上城, 精装,58.78,
 南 ,湖滨,,6,定安路49号  ,103102641640, 3室1厅 ,420,上城, 精装,58.78,
 南 北 ,复兴, 有电梯,13,好望角公寓  ,103102667875, 4室2厅 ,653,上城, 简装 ,186.3,2003
 西南 ,南星, 有电梯,21,绿城蓝色钱江  ,103102712731, 1室1厅 ,450,上城, 精装 ,96.9,2012
 南 北 ,复兴, 无电梯,6,紫花苑  ,103102653479, 2室1厅 ,270,上城, 其他 ,54.38,2000
 南 北 ,南星,,22,钱江御府  ,103101885139, 5室2厅 ,1150,上城, 毛坯,175.85,2017
 东 ,湖滨, 无电梯,6,鉴衡里  ,103102577874, 1室1厅 ,215,上城, 简装 ,29.5,1986
 南 ,复兴, 无电梯,7,美政花苑  ,103102643815, 2室1厅 ,220,上城, 其他 ,44.22,1999
 东南 南 ,南星, 有电梯,30,凤凰北苑  ,103102220785, 3室1厅 ,500,上城, 简装 ,102.56,2009
 南 ,近江, 无电梯,7,世纪坊  ,103102550978, 2室1厅 ,370,上城, 简装 ,76.11,1998
 南 ,鼓楼, 无电梯,7,金狮苑  ,103102624109, 1室1厅 ,145,上城, 精装 ,32.25,1998
 南 ,复兴, 有电梯,16,钱塘雅苑  ,103101875747, 4室2厅 ,715,上城, 精装 ,172.62,2005
 南 北 ,清波, 无电梯,7,后市街  ,103101935851, 3室1厅 ,365,上城, 简装 ,68.2,1992
 南 北 ,复兴, 无电梯,5,白塔人家  ,103102243918, 2室2厅 ,445,上城, 简装 ,68.2,2012
 南 ,清泰, 无电梯,7,永宁院  ,103102303006, 1室1厅 ,150,上城, 简装 ,32.93,1993
 南 ,清泰, 无电梯,7,马市街  ,103102309483, 1室1厅 ,159,上城, 简装 ,33.5,1994
 东 南 北 ,清波, 无电梯,7,祠堂巷  ,103102329736, 3室2厅 ,680,上城, 简装 ,112.22,1988
 南 ,复兴, 无电梯,6,民安苑  ,103102435050, 2室1厅 ,230,上城, 精装 ,54.91,2002
 东 ,西湖景区,,3,宋城路168号  ,103102438384, 1室1厅 ,185,上城, 简装,31.93,
 南 ,四季青, 无电梯,6,莫邪塘东村  ,103102498879, 1室1厅 ,245,上城, 简装 ,40.71,1985
 南 ,雄镇楼, 无电梯,7,江城路243号  ,103102677979, 2室1厅 ,226,上城, 简装 ,53.83,
 南 ,湖滨, 有电梯,23,东方金座  ,103102798801, 1室0厅 ,210,上城, 简装 ,50.11,2001
 东 西 ,湖滨, 有电梯,18,平海公寓  ,103101592593, 3室1厅 ,610,上城, 简装 ,97.34,2001
 南 ,西湖景区, 无电梯,4,凤凰山脚路  ,103101797180, 3室1厅 ,460,上城, 简装 ,89.91,1995
 东南 ,南星, 有电梯,18,春江花月  ,103102439706, 3室2厅 ,850,上城, 精装 ,143.83,2004
 南 ,雄镇楼, 有电梯,15,江枫苑  ,103102509460, 3室2厅 ,582,上城, 其他 ,117,2000
 西南 ,潮鸣, 有电梯,11,万安城市花园东苑  ,103102544547, 2室1厅 ,440,上城, 简装 ,87.54,1999
 南 ,四季青, 有电梯,11,望江新丰苑  ,103102553867, 3室1厅 ,568,上城, 精装 ,116.54,2002
 南 ,雄镇楼, 无电梯,7,凤山路79号  ,103102571345, 2室0厅 ,240,上城, 简装 ,45.17,2000
 南 ,近江, 有电梯,11,近江家园六园  ,103102579904, 2室1厅 ,398,上城, 简装 ,70.12,2004
 东 ,城站, 无电梯,7,信余里  ,103102594130, 2室1厅 ,275,上城, 简装 ,61.18,1997
 东 ,湖滨, 无电梯,6,中山中路279弄  ,103102614507, 1室0厅 ,200,上城, 简装 ,61.18,1985
 南 ,南星, 有电梯,17,春江花月  ,103102622404, 3室2厅 ,1250,上城, 简装 ,183.31,2005
 南 ,望江, 有电梯,21,望江新园一园  ,103102631611, 2室2厅 ,410,上城, 毛坯 ,88.17,2016
 南 ,城站, 无电梯,7,姚园寺巷  ,103102652074, 2室1厅 ,205,上城, 简装 ,41.01,1998
 南 ,鼓楼, 无电梯,6,百岁坊巷  ,103102655211, 3室1厅 ,241,上城, 其他 ,50.22,2000
 南 北 ,湖滨, 无电梯,6,枝头巷7-28号  ,103102665844, 2室1厅 ,452,上城, 简装 ,60.31,1987
 南 ,南星, 有电梯,32,太和广场  ,103102676746, 4室2厅 ,1182,上城, 其他 ,215.28,2010
 南 北 ,近江, 无电梯,6,近江苑  ,103102715311, 2室1厅 ,400,上城, 简装 ,70.65,1996
 南 北 ,近江, 无电梯,7,恒丰坊  ,103102715551, 3室2厅 ,485,上城, 简装 ,87.29,1998
 西南 ,鼓楼, 无电梯,6,鼓楼花苑  ,103102738959, 3室2厅 ,600,上城, 简装 ,116.05,
 南 ,潮鸣, 无电梯,7,燕子弄  ,103102853148, 3室1厅 ,300,上城, 其他 ,67.9,1989
 东南 ,南星, 有电梯,17,春江花月  ,103102886213, 3室2厅 ,1119,上城, 精装 ,183.31,2005
 南 ,鼓楼, 有电梯,9,金狮苑  ,103102898373, 2室2厅 ,318,上城, 简装 ,71.6,1998
 北 ,湖滨, 有电梯,10,名珏公寓  ,103102800369, 2室2厅 ,770,上城, 其他 ,118.02,2005
 东 ,湖滨, 有电梯,10,名珏公寓  ,103102800384, 2室2厅 ,753,上城, 其他 ,115.77,2005
 南 ,湖滨, 无电梯,4,邮电路16-38号  ,103101772993, 2室1厅 ,480,上城, 简装 ,65.41,1987
 东 西 ,湖滨, 无电梯,6,青年路小区  ,103102777080, 1室1厅 ,175,上城, 其他 ,36.36,1993
 南 ,望江, 有电梯,21,望江新园一园  ,103102778011, 2室1厅 ,320,上城, 毛坯 ,85.61,2016
 南 ,近江, 有电梯,7,恒丰坊  ,103102788076, 2室2厅 ,442,上城, 毛坯 ,85.61,1998
 南 ,南星, 有电梯,28,凤凰城广场  ,103102318894, 3室2厅 ,480,上城, 简装 ,145,2008
 西南 ,南星, 有电梯,28,凤凰城广场  ,103102442649, 2室1厅 ,308,上城, 简装 ,104.23,2008
 西南 ,湖滨, 有电梯,23,东方金座  ,103102741280, 2室1厅 ,300,上城, 简装 ,104.23,2001
 南 ,望江, 有电梯,21,望江新园一园  ,103102921882, 1室1厅 ,295,上城, 精装 ,59.76,2016
 南 ,南星, 无电梯,5,秋涛南苑  ,103102927950, 2室2厅 ,329,上城, 简装 ,65.8,1996
 南 ,南星, 无电梯,4,木材新村  ,103102927987, 1室1厅 ,213,上城, 简装 ,41.69,1990
 南 西南 ,南星, 有电梯,30,凤凰城广场  ,103102929014, 2室1厅 ,202,上城, 其他 ,73.23,2008
 南 西南 ,南星, 有电梯,21,金隅学府  ,103102958007, 3室1厅 ,709,上城, 其他 ,73.23,2018
 南 ,复兴, 无电梯,6,清河家园  ,103102967290, 1室1厅 ,150,上城, 简装 ,34.47,2003
 南 ,南星, 有电梯,28,凤凰城广场  ,103102744934, 4室2厅 ,555,上城, 简装 ,149.89,2008
 南 ,南星, 有电梯,30,凤凰城广场  ,103102177901, 1室1厅 ,168,上城, 简装 ,58.12,2008
 南 北 ,南星, 有电梯,21,绿城蓝色钱江  ,103102526977, 1室1厅 ,420,上城, 精装 ,91.92,2012
 南 北 ,近江, 有电梯,33,景江城市花园  ,103102528781, 1室1厅 ,150,上城, 精装 ,91.92,2007
 南 ,南星, 有电梯,30,凤凰城广场  ,103102851984, 1室1厅 ,110,上城, 简装 ,38.58,2008
 南 ,清泰, 无电梯,7,马市街  ,103101980460, 1室1厅 ,258,上城, 简装 ,39.43,1994
 南 北 ,湖滨, 无电梯,6,涌金门社区  ,103102236750, 1室1厅 ,157,上城, 简装 ,31.39,1985
 东 西 ,湖滨, 有电梯,18,平海公寓  ,103101592585, 2室1厅 ,480,上城, 简装 ,65.87,2001
 西南 ,南星, 有电梯,24,凤凰南苑  ,103102522391, 1室1厅 ,245,上城, 简装 ,49.09,2004
 南 ,南星, 有电梯,22,滨江金色家园  ,103102634211, 3室2厅 ,800,上城, 简装 ,131.71,2007
 南 ,近江, 有电梯,30,景江城市花园  ,103102676477, 3室2厅 ,750,上城, 简装 ,154,2007
 南 ,四季青, 有电梯,24,清泰南苑  ,103102756821, 3室2厅 ,480,上城, 简装 ,134.33,2009
 南 ,湖滨, 无电梯,3,涌金门社区  ,103102439186, 1室1厅 ,186,上城, 简装 ,32.69,
 南 ,清泰, 无电梯,7,南班巷  ,103102501139, 1室1厅 ,150,上城, 其他 ,39.61,1995
 南 ,南星, 有电梯,11,新绿园  ,103101825368, 3室2厅 ,1100,上城, 精装 ,137.33,2010
 西南 ,潮鸣, 有电梯,15,万安城市花园南苑  ,103102053473, 3室2厅 ,780,上城, 精装 ,166.79,2002
 南 ,清泰, 无电梯,7,皮市巷  ,103102076003, 2室1厅 ,250,上城, 简装 ,43.89,1988
 南 ,雄镇楼, 无电梯,5,新工新村  ,103102424313, 2室1厅 ,280,上城, 其他 ,54.06,1988
 南 ,雄镇楼, 无电梯,7,新工新村  ,103102497422, 1室1厅 ,182,上城, 简装 ,34.62,1989
 南 ,南星, 有电梯,18,望江府  ,103102404071, 1室1厅 ,700,上城, 其他 ,95.72,2015
 南 ,南星, 有电梯,24,新绿园  ,103102647177, 1室1厅 ,500,上城, 其他 ,68.03,2010
 南 ,清波,,5,清波新村  ,103102746204, 1室1厅 ,248,上城, 毛坯,46.37,
 北 ,湖滨,,3,长生路30号  ,103101559502, 1室0厅 ,355,上城, 毛坯,28.24,
 南 北 ,潮鸣, 有电梯,28,长堤明苑  ,103102684092, 5室2厅 ,500,上城, 简装 ,353.63,2000
 南 ,潮鸣, 无电梯,5,大学路新村  ,103101832073, 2室1厅 ,305,上城, 简装 ,48.05,1989
 东 ,湖滨, 无电梯,6,鉴衡里  ,103101771867, 2室0厅 ,400,上城, 简装 ,71.87,1986
 南 北 ,南星, 无电梯,6,凤凰南苑  ,103102529025, 3室2厅 ,550,上城, 简装 ,99.27,2003
 南 ,南星, 有电梯,21,金隅学府  ,103102570053, 3室1厅 ,765,上城, 精装 ,89.04,2018
 东南 ,近江, 有电梯,21,日信国际DOUBLE时代  ,103102654934, 2室1厅 ,360,上城, 精装 ,68.69,2015
 南 ,近江, 无电梯,7,滨江新苑  ,103102675948, 2室2厅 ,445,上城, 简装 ,83.85,1998
 南 北 ,清泰, 无电梯,7,民生路  ,103102764871, 2室1厅 ,230,上城, 简装 ,45.33,1998
 南 ,雄镇楼, 无电梯,5,新工新村  ,103102795376, 2室1厅 ,225,上城, 其他 ,44.13,1988
 南 ,鼓楼, 无电梯,7,金狮苑  ,103102829310, 2室1厅 ,198,上城, 简装 ,45.77,1998
 南 ,南星, 有电梯,29,绿城蓝色钱江  ,103101573807, 3室2厅 ,1450,上城, 精装 ,156.92,2011
 南 ,湖滨, 无电梯,6,光复路146-186号  ,103102695862, 1室1厅 ,295,上城, 简装 ,34.26,
 南 北 ,清波, 无电梯,7,后市街  ,103102733271, 2室1厅 ,330,上城, 其他 ,53.02,
 南 ,城站, 无电梯,4,水亭址22号  ,103101878540, 2室1厅 ,250,上城, 简装 ,65.94,2000
 东 西 ,湖滨,,2,邮电路11号  ,103101935836, 2室1厅 ,345,上城, 精装,30.87,
 东南 ,南星, 有电梯,11,春江花月  ,103102609576, 3室2厅 ,850,上城, 简装 ,161.42,2006
 南 ,近江, 有电梯,21,日信国际DOUBLE时代  ,103102463115, 2室1厅 ,216,上城, 精装 ,47.83,2015
 南 ,南星, 有电梯,30,凤凰城广场  ,103102606639, 1室1厅 ,100,上城, 简装 ,38.52,2008
 南 ,南星, 有电梯,28,凤凰城广场  ,103102744942, 4室2厅 ,455,上城, 简装 ,108.92,2008
 东 西 ,鼓楼, 无电梯,7,直箭道巷  ,103102292525, 2室2厅 ,420,上城, 简装 ,96.5,1991
 南 ,近江, 无电梯,7,恒丰坊  ,103102482581, 3室2厅 ,550,上城, 简装 ,119.8,1998
 南 北 ,湖滨, 无电梯,7,未央村  ,103102535276, 2室1厅 ,520,上城, 简装 ,54.47,2000
 南 ,近江, 无电梯,6,近江家园二园  ,103102583860, 2室2厅 ,380,上城, 简装 ,65.7,2000
 东 西 ,湖滨, 无电梯,7,缸儿巷  ,103102691439, 2室1厅 ,290,上城, 简装 ,60.78,1986
 东 ,清泰,,6,皮市巷  ,103102702577, 2室1厅 ,280,上城, 简装,50.1,
 南 北 ,复兴, 无电梯,5,十亩田家园  ,103102723369, 3室2厅 ,499,上城, 其他 ,109.89,2003
 南 ,近江, 无电梯,7,世纪坊  ,103102761792, 3室1厅 ,500,上城, 简装 ,90.86,1998
 南 ,南星, 有电梯,30,凤凰城广场  ,103101954607, 1室1厅 ,150,上城, 精装 ,58.12,2008
 南 北 ,望江, 有电梯,18,望江新园二园  ,103102783385, 3室2厅 ,535,上城, 简装 ,114.98,2010
 南 ,城站, 有电梯,19,金隆花园  ,103102784849, 3室1厅 ,360,上城, 简装 ,88.52,1995
 南 ,望江, 有电梯,21,望江新园三园  ,103102795564, 3室1厅 ,530,上城, 其他 ,121,2009
 南 ,望江, 有电梯,21,望江新园一园  ,103102795705, 2室2厅 ,405,上城, 其他 ,88.14,2016
 南 ,雄镇楼, 有电梯,15,金都华府  ,103102826977, 3室2厅 ,665,上城, 简装 ,131.7,2007
 南 ,近江, 有电梯,11,近江家园四园  ,103102831412, 2室1厅 ,400,上城, 其他 ,69.42,2002
 南 ,湖滨, 有电梯,23,东方金座  ,103102846665, 1室1厅 ,200,上城, 其他 ,53.67,2001
 南 ,湖滨, 无电梯,4,浣纱路  ,103102851313, 2室1厅 ,460,上城, 其他 ,61.31,1995
 南 ,近江, 有电梯,22,钱塘名都  ,103102884017, 2室2厅 ,600,上城, 其他 ,130.31,2005
 东南 ,潮鸣, 无电梯,7,大学路社区  ,103101872345, 2室1厅 ,240,上城, 简装 ,52.5,1990
 南 ,湖滨, 无电梯,7,光复路小区  ,103101897584, 1室1厅 ,181,上城, 简装 ,35.8,1989
 南 ,潮鸣, 无电梯,5,横河新村  ,103102212387, 1室1厅 ,185,上城, 简装 ,40.71,1990
 南 ,城站, 无电梯,12,万科金色城品  ,103101190832, 1室1厅 ,270,上城, 简装 ,40.71,2010
 南 ,南星, 有电梯,28,绿城蓝色钱江  ,103101201645, 4室2厅 ,2900,上城, 精装 ,330.93,2012
 南 ,复兴, 无电梯,3,六和源  ,103102727442, 4室1厅 ,1100,上城, 精装 ,221.83,2005
 南 北 ,鼓楼, 无电梯,6,断河头  ,103102300513, 2室1厅 ,230,上城, 简装 ,48.83,1994
 南 ,四季青, 无电梯,8,清江路82-4号  ,103102421195, 2室1厅 ,267,上城, 简装 ,63.56,1997
 南 ,潮鸣, 无电梯,7,长庆里  ,103101417798, 1室1厅 ,165,上城, 简装 ,41.31,1990
 南 ,潮鸣,,5,马坡巷  ,103101786691, 2室0厅 ,195,上城, 简装,48.11,1987
 南 ,复兴, 无电梯,6,美政花苑  ,103102702535, 2室1厅 ,308,上城, 其他 ,69.85,1999
 南 ,南星, 有电梯,30,凤凰城广场  ,103102769622, 1室1厅 ,160,上城, 精装 ,58.62,2008
 南 ,清泰, 无电梯,6,南班巷  ,103101595313, 2室2厅 ,300,上城, 精装 ,78.56,1992
 东 南 北 ,南星, 有电梯,24,康都紫轩  ,103102375257, 3室2厅 ,820,上城, 毛坯 ,137.57,2010
 南 ,湖滨, 无电梯,8,元华公寓  ,103102673836, 3室2厅 ,1150,上城, 简装 ,154.4,2004
 南 ,湖滨,,6,祖庙巷27号  ,103102692625, 2室1厅 ,400,上城, 简装,59.28,
 南 ,近江, 无电梯,7,近江家园六园  ,103102707807, 3室2厅 ,542,上城, 精装 ,91.92,2004
 南 ,复兴, 无电梯,6,清河家园  ,103102886304, 1室1厅 ,150,上城, 简装 ,34.47,2003
 南 ,城站, 无电梯,7,信余里  ,103102906859, 1室1厅 ,150,上城, 简装 ,33.77,1997
 南 ,湖滨, 无电梯,7,积善坊巷  ,103102837453, 2室1厅 ,255,上城, 其他 ,51.85,1997
 南 ,潮鸣, 无电梯,8,华藏寺巷  ,103102535303, 2室0厅 ,185,上城, 简装 ,43.6,2000
 南 ,复兴, 无电梯,6,海月花园  ,103102920448, 3室2厅 ,603,上城, 简装 ,133.97,2001
 南 ,城站, 有电梯,16,万新大厦  ,103102923341, 1室0厅 ,95,上城, 其他 ,35.92,2007
 南 ,近江, 无电梯,7,世纪坊  ,103102932161, 2室1厅 ,415,上城, 简装 ,78.25,1998
 南 ,复兴, 无电梯,7,美政花苑  ,103102932308, 1室1厅 ,185,上城, 其他 ,40.92,1998
 南 ,复兴, 无电梯,7,美政路  ,103102938699, 2室2厅 ,380,上城, 其他 ,82.29,1999
 南 ,复兴, 无电梯,7,民安苑  ,103102957739, 3室2厅 ,475,上城, 其他 ,101.03,
 西 ,近江, 有电梯,21,日信国际DOUBLE时代  ,103102641832, 1室1厅 ,240,上城, 精装 ,39.18,2015
 西 ,湖滨, 有电梯,15,中河中路  ,103102182502, 2室2厅 ,758,上城, 精装 ,102,2009
 南 北 ,复兴, 有电梯,10,金棕榈花园  ,103100615266, 4室2厅 ,780,上城, 毛坯 ,188.9,2003
 南 北 ,湖滨, 有电梯,19,平海公寓  ,103100331911, 3室2厅 ,1060,上城, 精装 ,154.74,2001
 南 ,复兴, 无电梯,3,清怡花苑  ,103101620046, 5室3厅 ,1200,上城, 精装 ,220.33,2003
 南 ,湖滨, 有电梯,18,平海公寓  ,103101722111, 2室1厅 ,390,上城, 简装 ,59.25,2001
 南 北 ,复兴, 无电梯,6,复兴东苑  ,103102508035, 2室1厅 ,310,上城, 其他 ,64.78,1998
 南 北 ,潮鸣, 无电梯,7,燕子弄  ,103102606340, 2室1厅 ,170,上城, 精装 ,39.97,1989
